Filename,Foreground Species,Background Species,Remarks
MKNP-6-2018-06-24-07-20-17.mp3,Brown Woodland Warbler;Chestnut-throated Apalis;Red-fronted Parrot,,
MKNP-6-2018-06-24-09-40-33.mp3,Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-6-2018-06-26-09-11-04.mp3,,Brown Woodland Warbler,
MKNP-6-2018-06-26-10-31-19.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,,
MKNP-6-2018-06-27-07-36-08.mp3,Chestnut-throated Apalis;Red-fronted Parrot,Cinnamon Bracken Warbler,
MKNP-6-2018-06-27-08-06-13.mp3,Cinnamon Bracken Warbler,,
MKNP-6-2018-06-27-09-46-32.mp3,Cinnamon Bracken Warbler,Chestnut-throated Apalis,
MKNP-6-2018-06-27-10-01-35.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,Cinnamon Bracken Warbler,
MKNP-6-2018-06-27-10-41-43.mp3,Chestnut-throated Apalis;Brown Woodland Warbler,,
MKNP-6-2018-06-27-10-51-44.mp3,Brown Woodland Warbler,Cinnamon Bracken Warbler,
MKNP-6-2018-06-28-07-10-23.mp3,Brown Woodland Warbler;Red-fronted Parrot,Cinnamon Bracken Warbler,
MKNP-6-2018-06-28-07-45-29.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-28-07-50-30.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-28-08-05-33.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-6-2018-06-28-08-20-36.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-28-10-25-59.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-29-07-00-41.mp3,,Brown Woodland Warbler,
MKNP-6-2018-06-29-07-05-42.mp3,,,
MKNP-6-2018-06-29-07-40-48.mp3,Brown Woodland Warbler;Cinnamon Bracken Warbler,,
MKNP-6-2018-06-29-08-30-58.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,,
MKNP-6-2018-06-29-08-41-00.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,,
MKNP-6-2018-06-29-09-31-09.mp3,Brown Woodland Warbler,Cinnamon Bracken Warbler,
MKNP-6-2018-06-30-07-56-12.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-30-08-31-19.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-30-09-46-33.mp3,Brown Woodland Warbler;Mountain Yellow Warbler,,
MKNP-7-2018-06-18-06-54-59.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-18-08-19-58.mp3,,,
MKNP-7-2018-06-18-09-29-56.mp3,,,
MKNP-7-2018-06-18-09-59-56.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-18-10-29-56.mp3,,Brown Woodland Warbler,BWW is faint
MKNP-7-2018-06-18-10-49-55.mp3,,,
MKNP-7-2018-06-19-07-00-53.mp3,Brown Woodland Warbler;Mountain Yellow Warbler;Montane White-eye,,
MKNP-7-2018-06-19-08-40-51.mp3,Brown Woodland Warbler;Olive Thrush,,
MKNP-7-2018-06-19-09-35-51.mp3,Brown Woodland Warbler,White-starred Robin,
MKNP-7-2018-06-19-09-40-50.mp3,,Brown Woodland Warbler;Mountain Yellow Warbler,
MKNP-7-2018-06-19-10-55-49.mp3,,,
MKNP-7-2018-06-19-11-00-50.mp3,Brown Woodland Warbler;Mountain Yellow Warbler,,
MKNP-7-2018-06-20-06-55-51.mp3,Brown Woodland Warbler;Montane White-eye,,
MKNP-7-2018-06-20-07-25-51.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-20-07-55-51.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-7-2018-06-20-08-05-50.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-7-2018-06-20-08-45-49.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-20-09-45-53.mp3,Brown Woodland Warbler;Mountain Yellow Warbler,Red-fronted Parrot,
MKNP-7-2018-06-21-06-45-06.mp3,,,
MKNP-7-2018-06-21-06-55-06.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-7-2018-06-21-07-25-10.mp3,Brown Woodland Warbler;Red-fronted Parrot,White-starred Robin,
MKNP-7-2018-06-21-07-30-11.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,White-starred Robin,
MKNP-7-2018-06-21-07-40-13.mp3,Brown Woodland Warbler;White-starred Robin,,
MKNP-7-2018-06-21-08-55-17.mp3,Brown Woodland Warbler;Mountain Yellow Warbler,,
MKNP-7-2018-06-21-10-05-21.mp3,,Chestnut-throated Apalis;Montane White-eye;Brown Woodland Warbler,
MKNP-7-2018-06-21-10-10-21.mp3,,Brown Woodland Warbler,
MKNP-7-2018-06-21-10-45-24.mp3,Mountain Yellow Warbler;Montane White-eye,,
MKNP-7-2018-06-22-06-40-38.mp3,Brown Woodland Warbler,White-starred Robin,
MKNP-7-2018-06-22-07-15-43.mp3,Cinnamon Bracken Warbler;Brown Woodland Warbler,,
MKNP-7-2018-06-22-07-20-43.mp3,,Brown Woodland Warbler,
MKNP-7-2018-06-22-07-45-45.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,C-t A is very faint
MKNP-7-2018-06-22-07-50-46.mp3,,Brown Woodland Warbler,
MKNP-7-2018-06-22-08-20-50.mp3,Brown Woodland Warbler;White-starred Robin,,
MKNP-7-2018-06-22-08-50-54.mp3,Cinnamon Bracken Warbler,Brown Woodland Warbler,
MKNP-7-2018-06-23-06-35-43.mp3,Brown Woodland Warbler;White-starred Robin,,
MKNP-7-2018-06-23-06-40-44.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-23-06-45-45.mp3,Brown Woodland Warbler,Montane White-eye,
MKNP-7-2018-06-23-07-00-47.mp3,Red-fronted Parrot,Brown Woodland Warbler,
MKNP-7-2018-06-23-07-10-48.mp3,,,
MKNP-7-2018-06-23-07-20-50.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-23-08-21-01.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-23-09-41-16.mp3,,Brown Woodland Warbler,
MKNP-7-2018-06-24-08-36-24.mp3,Brown Woodland Warbler,,
MKNP-7-2018-06-24-10-01-41.mp3,,,
MKNP-7-2018-06-24-10-56-50.mp3,,Montane White-eye,
MKNP-7-2018-06-25-07-00-19.mp3,Brown Woodland Warbler;Montane White-eye,,
MKNP-7-2018-06-25-07-55-19.mp3,Chestnut-throated Apalis,,
MKNP-7-2018-06-25-08-00-18.mp3,Brown Woodland Warbler;White-starred Robin,,
MKNP-7-2018-06-25-09-15-20.mp3,,Brown Woodland Warbler,BWW is very faint
MKNP-7-2018-06-25-10-25-20.mp3,,Brown Woodland Warbler;Red-fronted Parrot,
MKNP-8-2018-06-18-06-49-49.mp3,Brown Woodland Warbler,Mountain Greenbul;Red-fronted Parrot,
MKNP-8-2018-06-18-07-04-52.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-8-2018-06-18-07-14-54.mp3,,Montane White-eye,
MKNP-8-2018-06-18-07-39-59.mp3,Cinnamon Bracken Warbler,Brown Woodland Warbler;Montane White-eye,
MKNP-8-2018-06-18-07-55-02.mp3,,Brown Woodland Warbler;Red-fronted Parrot,Some calls similar with those of Black and Colubus Monkey at the background
MKNP-8-2018-06-18-08-00-03.mp3,Brown Woodland Warbler;Olive Sunbird,,
MKNP-8-2018-06-18-08-25-08.mp3,,,
MKNP-8-2018-06-18-08-30-09.mp3,,Montane White-eye,
MKNP-8-2018-06-18-08-35-10.mp3,,Brown Woodland Warbler,
MKNP-8-2018-06-18-08-55-14.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-18-09-00-15.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-18-09-05-16.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-18-09-20-19.mp3,Brown Woodland Warbler,Red-fronted Parrot,
MKNP-8-2018-06-18-10-15-30.mp3,,Brown Woodland Warbler,
MKNP-8-2018-06-18-10-20-31.mp3,Cinnamon Bracken Warbler;Montane White-eye,Brown Woodland Warbler,
MKNP-8-2018-06-18-10-45-36.mp3,,Hartlaub's Turaco,HT is faint
MKNP-8-2018-06-19-06-39-34.mp3,Cinnamon Bracken Warbler;Brown Woodland Warbler;Mountain Greenbul,,
MKNP-8-2018-06-19-06-49-36.mp3,Brown Woodland Warbler;Grey-backed Camaroptera,,
MKNP-8-2018-06-19-07-09-41.mp3,Cinnamon Bracken Warbler,,
MKNP-8-2018-06-19-07-14-42.mp3,Cinnamon Bracken Warbler,Brown Woodland Warbler;Montane White-eye,
MKNP-8-2018-06-19-07-29-45.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-19-07-44-48.mp3,Cinnamon Bracken Warbler,,
MKNP-8-2018-06-19-08-29-56.mp3,Cinnamon Bracken Warbler;Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-8-2018-06-19-08-39-58.mp3,Cinnamon Bracken Warbler;Brown Woodland Warbler,,
MKNP-8-2018-06-19-09-10-04.mp3,Red-fronted Parrot,Cinnamon Bracken Warbler,
MKNP-8-2018-06-19-09-30-08.mp3,Cinnamon Bracken Warbler,,
MKNP-8-2018-06-19-09-45-11.mp3,,Brown Woodland Warbler,BWW very faint
MKNP-8-2018-06-19-09-50-12.mp3,African Dusky Flycatcher;Cinnamon Bracken Warbler;Mountain Yellow Warbler,,
MKNP-8-2018-06-19-09-55-13.mp3,,Brown Woodland Warbler,
MKNP-8-2018-06-19-10-55-25.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-8-2018-06-19-11-00-26.mp3,,Brown Woodland Warbler,
MKNP-8-2018-06-20-06-34-19.mp3,Red-fronted Parrot;Cinnamon Bracken Warbler;Brown Woodland Warbler,White-starred Robin,
MKNP-8-2018-06-20-06-44-21.mp3,Brown Woodland Warbler;Cinnamon Bracken Warbler,,
MKNP-8-2018-06-20-06-49-23.mp3,Brown Woodland Warbler;White-starred Robin,Montane White-eye,
MKNP-8-2018-06-20-07-19-29.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-20-07-29-31.mp3,Brown Woodland Warbler;Red-fronted Parrot;Red-winged Starling,,
MKNP-8-2018-06-20-07-34-32.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-20-07-49-35.mp3,Brown Woodland Warbler;White-starred Robin,,
MKNP-8-2018-06-20-08-14-40.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-20-08-29-43.mp3,Brown Woodland Warbler,,
MKNP-8-2018-06-20-08-39-45.mp3,,,
MKNP-8-2018-06-20-08-49-47.mp3,,Brown Woodland Warbler,
MKNP-8-2018-06-20-08-59-49.mp3,,Brown Woodland Warbler,
MKNP-8-2018-06-20-09-24-54.mp3,,Brown Woodland Warbler;Montane White-eye;White-starred Robin,
MKNP-8-2018-06-20-09-29-55.mp3,,Brown Woodland Warbler;Hartlaub's Turaco,
MKNP-8-2018-06-20-09-55-00.mp3,Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-8-2018-06-20-10-20-05.mp3,Brown Woodland Warbler,Abyssinian Crimsonwing,
MKNP-8-2018-06-20-10-30-07.mp3,,Brown Woodland Warbler,
MKNP-8-2018-06-20-10-35-08.mp3,,Cinnamon Bracken Warbler,
MKNP-8-2018-06-20-11-00-13.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-18-07-00-20.mp3,,,"Sound like Fruit Bat at 00:40, though not sure"
MKNP-9-2018-06-18-07-25-20.mp3,,,
MKNP-9-2018-06-18-07-40-20.mp3,,Olive Sunbird,
MKNP-9-2018-06-18-08-10-20.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-18-09-10-21.mp3,,,
MKNP-9-2018-06-18-10-25-21.mp3,,Brown Woodland Warbler,BWW at BG is faint
MKNP-9-2018-06-19-07-25-22.mp3,Black-fronted Bushshrike;Brown Woodland Warbler,,
MKNP-9-2018-06-19-07-50-22.mp3,,Brown Woodland Warbler,
MKNP-9-2018-06-19-08-40-22.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-19-08-50-22.mp3,White-starred Robin,,
MKNP-9-2018-06-19-10-55-22.mp3,,,
MKNP-9-2018-06-20-06-55-24.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-20-07-25-24.mp3,,,
MKNP-9-2018-06-20-09-40-24.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-21-06-35-25.mp3,,Brown Woodland Warbler,
MKNP-9-2018-06-21-06-50-25.mp3,,Brown Woodland Warbler,BWW at BG is very faint
MKNP-9-2018-06-21-08-25-26.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-21-08-30-26.mp3,,,
MKNP-9-2018-06-21-10-30-26.mp3,,,
MKNP-9-2018-06-22-06-35-27.mp3,,,
MKNP-9-2018-06-22-07-35-27.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-22-08-25-27.mp3,,,
MKNP-9-2018-06-22-08-55-27.mp3,,,
MKNP-9-2018-06-22-09-15-28.mp3,,Brown Woodland Warbler,BWW at BG is very faint
MKNP-9-2018-06-22-10-45-28.mp3,,,
MKNP-9-2018-06-23-07-20-42.mp3,,,
MKNP-9-2018-06-23-07-45-44.mp3,,,
MKNP-9-2018-06-23-10-31-02.mp3,,,
MKNP-9-2018-06-24-06-45-35.mp3,,Brown Woodland Warbler,BWW at BG is very faint
MKNP-9-2018-06-24-07-25-41.mp3,Red-fronted Parrot,,
MKNP-9-2018-06-24-08-20-51.mp3,,Brown Woodland Warbler,BWW at BG is very faint
MKNP-9-2018-06-24-08-40-55.mp3,,Brown Woodland Warbler,
MKNP-9-2018-06-24-09-00-59.mp3,,Cinnamon Bracken Warbler;Brown Woodland Warbler,
MKNP-9-2018-06-24-09-26-04.mp3,,Cinnamon Bracken Warbler,
MKNP-9-2018-06-24-09-56-10.mp3,,,
MKNP-9-2018-06-25-07-51-10.mp3,,,Unclear call at FG
MKNP-9-2018-06-25-09-11-26.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-26-10-01-00.mp3,,,
MKNP-9-2018-06-26-10-21-04.mp3,,,
MKNP-9-2018-06-27-07-10-51.mp3,Brown Woodland Warbler,,
MKNP-9-2018-06-27-07-40-57.mp3,,Brown Woodland Warbler,BWW at BG is faint
MKNP-9-2018-06-27-09-01-13.mp3,,Brown Woodland Warbler,BWW at BG is faint
MKNP-9-2018-06-27-09-16-17.mp3,,,
MKNP-9-2018-06-27-10-56-37.mp3,,,
MKNP-9-2018-06-28-08-01-27.mp3,African Goshawk,Montane White-eye,MW at GG is very faint
MKNP-9-2018-06-28-09-21-43.mp3,,,
MKNP-9-2018-06-28-10-01-51.mp3,,,
MKNP-9-2018-06-28-10-57-02.mp3,,,
MKNP-9-2018-06-29-08-30-58.mp3,,,
MKNP-9-2018-06-30-06-46-02.mp3,,,
MKNP-10-2018-06-18-06-35-01.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-10-2018-06-18-06-50-04.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-10-2018-06-18-07-35-13.mp3,Red-fronted Parrot,,Monkey call also at a distance
MKNP-10-2018-06-18-07-40-14.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-10-2018-06-18-07-45-15.mp3,Brown Woodland Warbler;Cinnamon Bracken Warbler;Red-fronted Parrot,,
MKNP-10-2018-06-18-07-55-17.mp3,Brown Woodland Warbler;Mountain Yellow Warbler,,
MKNP-10-2018-06-18-08-00-19.mp3,Mountain Yellow Warbler,,
MKNP-10-2018-06-18-08-30-25.mp3,Cinnamon Bracken Warbler;Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-10-2018-06-18-08-50-29.mp3,Chestnut-throated Apalis;Mountain Yellow Warbler,,
MKNP-10-2018-06-18-09-25-37.mp3,Chestnut-throated Apalis;Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-10-2018-06-18-09-50-43.mp3,Mountain Yellow Warbler,Chestnut-throated Apalis,
MKNP-10-2018-06-18-10-25-50.mp3,Brown Woodland Warbler;Mountain Yellow Warbler,,
MKNP-10-2018-06-18-10-30-51.mp3,Cinnamon Bracken Warbler,Red-fronted Parrot;Brown Woodland Warbler,
MKNP-10-2018-06-18-10-35-52.mp3,Mountain Yellow Warbler;Red-fronted Parrot,Brown Woodland Warbler,
MKNP-10-2018-06-18-10-45-54.mp3,,Brown Woodland Warbler,
MKNP-10-2018-06-18-10-55-56.mp3,Brown Woodland Warbler,,
MKNP-10-2018-06-19-06-40-00.mp3,Chestnut-throated Apalis;Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-10-2018-06-19-07-00-04.mp3,Mountain Yellow Warbler;Hartlaub's Turaco;Brown Woodland Warbler;Cinnamon Bracken Warbler,Chestnut-throated Apalis,
MKNP-10-2018-06-19-07-05-05.mp3,Brown Woodland Warbler;Red-fronted Parrot;Mountain Yellow Warbler,Grey Apalis,
MKNP-10-2018-06-19-07-25-09.mp3,Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-10-2018-06-19-07-45-13.mp3,Mountain Yellow Warbler,,
MKNP-10-2018-06-19-07-55-15.mp3,Brown Woodland Warbler,,
MKNP-10-2018-06-19-08-05-17.mp3,Mountain Yellow Warbler;Chestnut-throated Apalis;White-tailed Crested Flycatcher,,
MKNP-10-2018-06-19-08-10-18.mp3,Brown Woodland Warbler;Montane White-eye,Grey Apalis;Red-fronted Parrot,
MKNP-10-2018-06-19-08-30-22.mp3,Red-fronted Parrot,,
MKNP-10-2018-06-19-08-35-23.mp3,,Brown Woodland Warbler,
MKNP-10-2018-06-19-09-10-31.mp3,Mountain Yellow Warbler;Red-fronted Parrot,,
MKNP-10-2018-06-19-09-25-34.mp3,,Red-fronted Parrot;Mountain Yellow Warbler,
MKNP-10-2018-06-19-10-05-43.mp3,Mountain Yellow Warbler,,
MKNP-10-2018-06-19-10-20-46.mp3,Mountain Yellow Warbler;Red-fronted Parrot,,
MKNP-10-2018-06-19-10-50-52.mp3,Brown Woodland Warbler,,
MKNP-10-2018-06-19-11-00-54.mp3,Brown Woodland Warbler,,
MKNP-10-2018-06-20-06-39-58.mp3,Brown Woodland Warbler;Red-fronted Parrot,Red-fronted Tinkerbird,
MKNP-10-2018-06-20-06-50-00.mp3,Mountain Yellow Warbler;Brown Woodland Warbler,Red-fronted Tinkerbird;Chestnut-throated Apalis,
MKNP-10-2018-06-20-07-20-06.mp3,Red-fronted Tinkerbird;Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-10-2018-06-20-07-30-08.mp3,Red-fronted Parrot,Chestnut-throated Apalis;Brown Woodland Warbler,
MKNP-10-2018-06-20-07-35-10.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-10-2018-06-20-07-40-10.mp3,Red-fronted Parrot;White-headed Wood-hoopoe;Mountain Yellow Warbler,Chestnut-throated Apalis,
MKNP-10-2018-06-20-07-45-12.mp3,Mountain Yellow Warbler;Brown Woodland Warbler;Red-fronted Parrot,Cinnamon Bracken Warbler,
MKNP-10-2018-06-20-07-55-14.mp3,Red-fronted Tinkerbird;Red-fronted Parrot,Brown Woodland Warbler,
MKNP-10-2018-06-20-08-05-15.mp3,Red-fronted Tinkerbird;Brown Woodland Warbler;Mountain Yellow Warbler,,
MKNP-10-2018-06-20-08-25-20.mp3,Red-fronted Tinkerbird,,
MKNP-10-2018-06-20-09-10-29.mp3,Red-fronted Tinkerbird,,
MKNP-10-2018-06-20-09-25-32.mp3,Red-fronted Tinkerbird;Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-10-2018-06-20-09-35-35.mp3,Red-fronted Tinkerbird,,
MKNP-10-2018-06-20-09-45-36.mp3,,Brown Woodland Warbler,
MKNP-10-2018-06-20-10-00-40.mp3,Crowned Eagle,,
MKNP-10-2018-06-20-10-35-47.mp3,,,
MKNP-10-2018-06-20-10-55-52.mp3,,,
MKNP-10-2018-06-20-11-00-53.mp3,,,
